94
94
90
89
85
87
87
91
87
87
96
96
93
92
94
94
91
93
94
94
92
93
92
91
94
96
99
93
97
101
102
98
101
102
100
100
102
101
100
101
101
100
94
112
117
99
110
114
113
114
115
116
118
116
117
116
102
100
101
102
