966487
986599
976663
997487
1.04914e+06
1.02623e+06
979252
1.00857e+06
995807
989152
987090
999536
980864
985770
1.01045e+06
999294
994804
995575
970078
1.00659e+06
998114
975555
1.02932e+06
1.00124e+06
969972
997197
978587
988484
1.02769e+06
995603
997580
979701
982878
992288
1.00016e+06
971058
997055
983945
994872
1.00003e+06
991436
977011
975578
935518
979304
986892
981746
998120
1.00501e+06
941324
979556
995910
980237
990730
988597
983727
1.00574e+06
984160
987017
984520
